Time (s),Mass Flow Rate Fuel (lb/s),OF Ratio,C* (ft/s),Gamma,Chamber Pressure (psi),Cf0,Thrust Coefficient,Thrust (lbf),Isp (s),Burn Rate (ft/s),Port Radius (in)
0.0,0.01411647181814096,1.6903732622806908,5831.794786513802,1.1712007322220126,11.68614408345793,1.2930429601093567,1.3467048006207771,320.60755059290517,20.341118972373366,0.0005671373466389546,0.25
0.1,0.014066537999178345,1.6963738000436357,5834.12419532518,1.170622220442544,11.675440958592588,1.2931200674713335,1.346831100932428,320.3439525676672,20.351152325735114,0.0005673125859044369,0.25005671373466387
0.2,0.014017903355767303,1.7022593117897995,5836.343044864454,1.1700595289921678,11.664904668482219,1.2931952793490045,1.3469548271397704,320.0842657104368,20.36076259291324,0.0005674878937118495,0.25011344499325433
0.30000000000000004,0.013970506166458783,1.708034500311372,5838.457517484126,1.1695119155751668,11.654529847960054,1.293268678088692,1.347076082435403,319.8283702076202,20.36997275347849,0.0005676632700936327,0.2501701937826255
0.4,0.013924288911301664,1.7137037784210771,5840.4733425109935,1.1689786874617298,11.644311391584301,1.293340340845335,1.3471949638377452,319.5761517188559,20.378804127064004,0.0005678387150822445,0.25022696010963486
0.5,0.013879197903086378,1.7192712926024385,5842.395837665186,1.168459197219796,11.634244437200268,1.2934103400097272,1.3473115626791479,319.32750105692753,20.387276523788735,0.0005680142287101608,0.25028374398114306
0.6000000000000001,0.013835182957916302,1.7247409442800898,5844.229945948985,1.1679528388941334,11.624324350753222,1.293478743592629,1.347425965046353,319.08231388922786,20.395408378329723,0.0005681898110098763,0.25034054540401407
0.7000000000000001,0.013792197100200071,1.7301164089931853,5845.980268580194,1.1674590445777466,11.61454671224488,1.2935456155708676,1.347538252178792,318.8404904593033,20.403216869708,0.000568365462013903,0.25039736438511506
0.8,0.013750196297855623,1.735401153716309,5847.651094462034,1.1669772813283972,11.604907302735823,1.293611016199877,1.3476485008295185,318.6019353270777,20.410718028556985,0.0005685411817547712,0.25045420093131643
0.9,0.013709139224103457,1.740598452539597,5849.246426612268,1.166507048389501,11.595402092305134,1.293675002296489,1.3477567835929005,318.36655712642744,20.417926833393466,0.0005687169702650293,0.2505110550494919
1.0,0.01366898704272196,1.7457114008919723,5850.770005915678,1.1660478746801695,11.586027228886612,1.2937376274953436,1.3478631692027285,318.13426833886996,20.424857297202205,0.0005688928275772439,0.2505679267465184
1.1,0.013629703214057143,1.7507429284677252,5852.225332514547,1.165599316523806,11.576779027908165,1.2937989424818126,1.3479677228038909,317.9049850821978,20.431522545467175,0.0005690687537239995,0.2506248160292761
1.2000000000000002,0.013591253319435745,1.7556958109964085,5853.615685109932,1.1651609555886557,11.567653962667897,1.2938589952039616,1.3480705062003857,317.678626912975,20.437934886632124,0.0005692447487378988,0.2506817229046485
1.3,0.013553604901934656,1.7605726809786426,5854.944138410627,1.1647323970170804,11.558648655386301,1.2939178310657937,1.3481715780821262,317.45511664189104,20.444105875844983,0.0005694208126515625,0.2507386473795223
1.4000000000000001,0.01351672732171965,1.765376037495483,5856.21357893625,1.1643132677232593,11.549759868879367,1.2939754931037337,1.3482709942326976,317.23438016103694,20.450046372730903,0.0005695969454976297,0.25079558946078745
1.5,0.01348059162438939,1.7701082551861085,5857.426719354889,1.1639032148414967,11.540984498802766,1.2940320221480421,1.3483688077199363,317.01634628223803,20.45576659384473,0.0005697731473087576,0.2508525491553372
1.6,0.013445170420952566,1.774771592477426,5858.586111513078,1.1635019043094872,11.532319566421332,1.2940874569707046,1.348465069071043,316.80094658564525,20.461276160373313,0.0005699494181176212,0.2509095264700681
1.7000000000000002,0.013410437778231421,1.7793681991395305,5859.694158296739,1.1631090195727385,11.523762211862376,1.2941418344211166,1.3485598264336969,316.5881152778425,20.466584141588182,0.0005701257579569141,0.25096652141187986
1.8,0.013376369118628117,1.7839001232325198,5860.753124444955,1.1627242603979782,11.515309687815025,1.2941951895507886,1.3486531257245389,316.37778905879736,20.471699094489885,0.0005703021668593479,0.2510235339876756
